text,image,카테고리_주제,카테고리_품사,실체,필요성분,명사구분,동사구분
68,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n68_.png,학교,명사,1,0,0,0
69,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n69_.png,학교,명사,1,0,0,0
7,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n7_.png,학교,명사,1,0,0,0
70,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n70_.png,학교,명사,1,0,0,0
71,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n71_.png,학교,명사,1,0,0,0
72,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n72_.png,학교,명사,1,0,0,0
73,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n73_.png,학교,명사,1,0,0,0
74,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n74_.png,학교,명사,1,0,0,0
75,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n75_.png,학교,명사,1,0,0,0
76,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n76_.png,학교,명사,1,0,0,0
77,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n77_.png,학교,명사,1,0,0,0
78,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n78_.png,학교,명사,1,0,0,0
79,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n79_.png,학교,명사,1,0,0,0
8,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n8_.png,학교,명사,1,0,0,0
80,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n80_.png,학교,명사,1,0,0,0
81,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n81_.png,학교,명사,1,0,0,0
82,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n82_.png,학교,명사,1,0,0,0
83,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n83_.png,학교,명사,1,0,0,0
84,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n84_.png,학교,명사,1,0,0,0
85,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n85_1.png,학교,명사,1,0,0,0
86,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n86_.png,학교,명사,1,0,0,0
87,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n87_.png,학교,명사,1,0,0,0
88,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n88_.png,학교,명사,1,0,0,0
89,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n89_.png,학교,명사,1,0,0,0
9,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n9_.png,학교,명사,1,0,0,0
90,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n90_1.png,학교,명사,1,0,0,0
91,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n91_.png,학교,명사,1,0,0,0
92,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n92_.png,학교,명사,1,0,0,0
93,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n93_.png,학교,명사,1,0,0,0
94,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n94_.png,학교,명사,1,0,0,0
95,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n95_1.png,학교,명사,1,0,0,0
96,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n96_.png,학교,명사,1,0,0,0
97,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n97_.png,학교,명사,1,0,0,0
98,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n98_.png,학교,명사,1,0,0,0
99,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n11_sus_ja_/n99_.png,학교,명사,1,0,0,0
1루,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/n1_ru_.png,학교,명사,1,0,0,0
2루,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/n2_ru_.png,학교,명사,1,0,0,0
3루,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/n3_ru_.png,학교,명사,1,0,0,0
야구방망이,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/ya_gu_bang_mang_i_.png,학교,명사,2,0,0,0
잡다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/jab_da_.png,학교,동사,0,을,0,0
점프하다,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/jeom_peu_ha_da_.png,학교,동사,0,0,0,0
테니스,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/te_ni_seu_.png,학교,명사,1,0,0,0
홈,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n12_ce_yug_/hom_.png,학교,명사,1,0,0,0
가야,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/ga_ya_.png,학교,명사,1,0,0,0
고구려,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/go_gu_ryeo_.png,학교,명사,1,0,0,0
고려,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/go_ryeo_.png,학교,명사,1,0,0,0
고인돌,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/go_in_dol_1.png,학교,명사,1,0,0,0
고조선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/go_jo_seon_.png,학교,명사,1,0,0,0
대한민국,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/dae_han_min_gug_2.png,학교,명사,1,0,0,0
백제,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/baeg_je_.png,학교,명사,1,0,0,0
석기시대,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/seog_gi_si_dae_.png,학교,명사,1,0,0,0
신라,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/sin_ra_.png,학교,명사,1,0,0,0
인디언_남,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/in_di_eon_nam_.png,학교,명사,1,0,0,0
인디언_여,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/in_di_eon_yeo_.png,학교,명사,1,0,0,0
조선,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/jo_seon_.png,학교,명사,1,0,0,0
지구본,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/ji_gu_bon_.png,학교,명사,2,0,0,0
철기시대,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/ceol_gi_si_dae_.png,학교,명사,1,0,0,0
청동기시대,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/ceong_dong_gi_si_dae_.png,학교,명사,1,0,0,0
피라미드,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/pi_ra_mi_deu_.png,학교,명사,1,0,0,0
후고구려,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n13_yeog_sa_/hu_go_gu_ryeo_.png,학교,명사,1,0,0,0
경제지리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/gyeong_je_ji_ri_.png,학교,명사,1,0,0,0
공업,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/gong_eob_1.png,학교,명사,1,0,0,0
과학탐구영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/gwa_hag_tam_gu_yeong_yeog_001_.png,학교,명사,1,0,0,0
과학탐구영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/gwa_hag_tam_gu_yeong_yeog_002_.png,학교,명사,1,0,0,0
국사,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/gug_sa_.png,학교,명사,1,0,0,0
기술가정,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/gi_sul_ga_jeong_.png,학교,명사,1,0,0,0
논술,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/non_sul_.png,학교,명사,1,0,0,0
농업,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/nong_eob_.png,학교,명사,1,0,0,0
도덕,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/do_deog_.png,학교,명사,1,0,0,0
독서,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/dog_seo_.png,학교,명사,1,0,0,0
독일어,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/dog_il_eo_.png,학교,명사,1,0,0,0
문학,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/mun_hag_.png,학교,명사,1,0,0,0
물리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/mul_ri_.png,학교,명사,1,0,0,0
바른생활,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/ba_reun_saeng_hwal_.png,학교,명사,1,0,0,0
법과사회,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/beob_gwa_sa_hoe_.png,학교,명사,1,0,0,0
사회,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/sa_hoe_.png,학교,명사,1,0,0,0
사회탐구영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/sa_hoe_tam_gu_yeong_yeog_.png,학교,명사,1,0,0,0
상업경제,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/sang_eob_gyeong_je_.png,학교,명사,1,0,0,0
생물,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/saeng_mul_.png,학교,명사,1,0,0,0
세계사,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/se_gye_sa_.png,학교,명사,1,0,0,0
세계지리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/se_gye_ji_ri_.png,학교,명사,1,0,0,0
수리영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/su_ri_yeong_yeog_.png,학교,명사,1,0,0,0
수학익힘,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/su_hag_ig_him_.png,학교,명사,1,0,0,0
스페인어,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/seu_pe_in_eo_.png,학교,명사,1,0,0,0
슬기로운생활,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/seul_gi_ro_un_saeng_hwal_.png,학교,명사,1,0,0,0
실과,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/sil_gwa_.png,학교,명사,1,0,0,0
언어영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/eon_eo_yeong_yeog_.png,학교,명사,1,0,0,0
외국어영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/oe_gug_eo_yeong_yeog_.png,학교,명사,1,0,0,0
우리들은1학년,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/u_ri_deul_eun_1_hag_nyeon_.png,학교,명사,1,0,0,0
윤리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/yun_ri_.png,학교,명사,1,0,0,0
작문,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/jag_mun_.png,학교,명사,1,0,0,0
정치,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/jeong_ci_.png,학교,명사,1,0,0,0
제2외국어영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/je_2_oe_gug_eo_yeong_yeog_001_.png,학교,명사,1,0,0,0
제2외국어영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/je_2_oe_gug_eo_yeong_yeog_002_.png,학교,명사,1,0,0,0
중국어,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/jung_gug_eo_.png,학교,명사,1,0,0,0
즐거운생활,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/jeul_geo_un_saeng_hwal_.png,학교,명사,1,0,0,0
지구과학,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/ji_gu_gwa_hag_.png,학교,명사,1,0,0,0
직업탐구영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/jig_eob_tam_gu_yeong_yeog_001_.png,학교,명사,1,0,0,0
직업탐구영역,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/jig_eob_tam_gu_yeong_yeog_002_.png,학교,명사,1,0,0,0
체육,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/ce_yug_.png,학교,명사,1,0,0,0
프랑스어,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/peu_rang_seu_eo_.png,학교,명사,1,0,0,0
한국근현대사,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/han_gug_geun_hyeon_dae_sa_.png,학교,명사,1,0,0,0
한국지리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/han_gug_ji_ri_.png,학교,명사,1,0,0,0
한문,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/han_mun_.png,학교,명사,1,0,0,0
화학,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/hwa_hag_.png,학교,명사,1,0,0,0
회계원리,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n14_gyo_gwa_mog_/hoe_gye_weon_ri_.png,학교,명사,1,0,0,0
비상구,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/bi_sang_gu_001_.png,학교,명사,2,0,0,0
비상구,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/bi_sang_gu_002_.png,학교,명사,2,0,0,0
소화기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/so_hwa_gi_001_.png,학교,명사,2,0,0,0
소화기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/so_hwa_gi_002_.png,학교,명사,2,0,0,0
압정,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/ab_jeong_001_.png,학교,명사,2,0,0,0
압정,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/ab_jeong_002_.png,학교,명사,2,0,0,0
체육복으로 갈아입어주세요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/ce_yug_bog_eu_ro_gal_a_ju_se_yo_001_.png,학교,동사,0,0,0,0
체육복으로 갈아입어주세요,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/ce_yug_bog_eu_ro_gal_a_ju_se_yo_002_.png,학교,동사,0,0,0,0
화재 경보기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/hwa_jae_gyeong_bo_gi_001_.png,학교,명사,2,0,0,0
화재경보기,http://220.69.171.28:8080/Symbol/Symbol/n3_hag_gyo_/n15_hag_gyo_gi_ta_/hwa_jae_gyeong_bo_gi_002_.png,학교,명사,2,0,0,0
